CORPUS,TOPIC_ID,TOPIC,HUMAN_TEXT,PROMPT,LLM_NAME,LLM_TEXT_1,LLM_TEXT_2,LLM_TEXT_3
BAWE,655,What have been the major historiographical arguments about China's 'tribute system'?,,You are a university student. Write an essay on the topic What have been the major historiographical arguments about China's 'tribute system'?.,,,,
BAWE,656,"'...money is much overrated,...and equalising distribution of income and wealth addresses only one of many things that matter' (Phillips, 2004)",,"You are a university student. Write an essay on the topic '...money is much overrated,...and equalising distribution of income and wealth addresses only one of many things that matter' (Phillips, 2004).",,,,
BAWE,657,What makes some new religious movements controversial?,,You are a university student. Write an essay on the topic What makes some new religious movements controversial?.,,,,
BAWE,658,Why did the anti-poll tax demonstration that became disorderly in London in 1990 give rise to sociological questions about strategies for policing large protests?,,You are a university student. Write an essay on the topic Why did the anti-poll tax demonstration that became disorderly in London in 1990 give rise to sociological questions about strategies for policing large protests?.,,,,
BAWE,659,Is self-love the only motivation for action that Adam Smith recognizes?,,You are a university student. Write an essay on the topic Is self-love the only motivation for action that Adam Smith recognizes?.,,,,
BAWE,660,"Due process safeguards ought to be the cornerstone of police interrogative procedures. However, recent reforms show that the opinion ""suspects are criminals and are not worthy of more than minimal safeguards"" is not as outdated as we may think.",,"You are a university student. Write an essay on the topic Due process safeguards ought to be the cornerstone of police interrogative procedures. However, recent reforms show that the opinion ""suspects are criminals and are not worthy of more than minimal safeguards"" is not as outdated as we may think..",,,,
BAWE,661,"Compare the nature and scope of the cases reported in the Chancery Division Reports for any year between 1950 and 1970 inclusive with those reported for any year between 2000 and 2005 inclusive, reflecting, for example, on changes in judicial attitudes over the intervening period.",,"You are a university student. Write an essay on the topic Compare the nature and scope of the cases reported in the Chancery Division Reports for any year between 1950 and 1970 inclusive with those reported for any year between 2000 and 2005 inclusive, reflecting, for example, on changes in judicial attitudes over the intervening period..",,,,
BAWE,662,To what extent do the disclosure rules compromise the defendant's right to a fair trial?,,You are a university student. Write an essay on the topic To what extent do the disclosure rules compromise the defendant's right to a fair trial?.,,,,
BAWE,663,"Should 'insider dealing' be a criminal offence? Should other legal measures in respect of such conduct be introduced, either instead of, or in addition to, criminal justice provisions?",,"You are a university student. Write an essay on the topic Should 'insider dealing' be a criminal offence? Should other legal measures in respect of such conduct be introduced, either instead of, or in addition to, criminal justice provisions?.",,,,
BAWE,664,"To date, corporate governance reforms (in the UK) have relied heavily on institutional investors and non-executive directors as enforcers of good corporate practice. Such mechanisms are inadequate to ensure effective corporate governance and other, especially statutory, forms of intervention are required. Discuss.",,"You are a university student. Write an essay on the topic To date, corporate governance reforms (in the UK) have relied heavily on institutional investors and non-executive directors as enforcers of good corporate practice. Such mechanisms are inadequate to ensure effective corporate governance and other, especially statutory, forms of intervention are required. Discuss..",,,,
BAWE,665,"A discussion regarding the statement that: ""The extent to which a monopoly induces economic efficiency depends, among other things, upon factors such as: (i) Vertical integration in the market, (ii) Horizontal market contestability, (iii) Technology, (iv) The role of advertising and (v) Market demand elasticity.""",,"You are a university student. Write an essay on the topic A discussion regarding the statement that: ""The extent to which a monopoly induces economic efficiency depends, among other things, upon factors such as: (i) Vertical integration in the market, (ii) Horizontal market contestability, (iii) Technology, (iv) The role of advertising and (v) Market demand elasticity."".",,,,
BAWE,666,What is the Phillips Curve? Explain why critics believe the ratio no longer holds.,,You are a university student. Write an essay on the topic What is the Phillips Curve? Explain why critics believe the ratio no longer holds..,,,,
BAWE,667,Was the Collapse of the Bretton Woods System Inevitable? And what were its long-run Consequences?,,You are a university student. Write an essay on the topic Was the Collapse of the Bretton Woods System Inevitable? And what were its long-run Consequences?.,,,,
BAWE,668,To What Extent is 'New Institutionalism' useful when analysing E.U Processes? (Do Institutions really Matter?),,You are a university student. Write an essay on the topic To What Extent is 'New Institutionalism' useful when analysing E.U Processes? (Do Institutions really Matter?).,,,,
BAWE,669,"How are poor household's experiences of food shaped by their social, economic, or personal experience?",,"You are a university student. Write an essay on the topic How are poor household's experiences of food shaped by their social, economic, or personal experience?.",,,,
BAWE,670,Examine the evidence on how the food standards agency in the UK is structured and works in relation to its aims and objectives. What has it done/would it need to do to ensure that consumers trust it more than they did MAFF?,,You are a university student. Write an essay on the topic Examine the evidence on how the food standards agency in the UK is structured and works in relation to its aims and objectives. What has it done/would it need to do to ensure that consumers trust it more than they did MAFF?.,,,,
BAWE,671,Access Foucault's contribution to our understanding of sexuality,,You are a university student. Write an essay on the topic Access Foucault's contribution to our understanding of sexuality.,,,,
BAWE,672,Is 'race' just another term for ethnicity? Discuss,,You are a university student. Write an essay on the topic Is 'race' just another term for ethnicity? Discuss.,,,,
BAWE,673,"In what ways can women's movements transcend differences such as class and ethnicity, in order to work together for social change? Show awareness of specific cultural and historical contexts when using evidence from a particular country",,"You are a university student. Write an essay on the topic In what ways can women's movements transcend differences such as class and ethnicity, in order to work together for social change? Show awareness of specific cultural and historical contexts when using evidence from a particular country.",,,,
BAWE,674,Globally women continue to shoulder the major burden of domestic and care work in the household. How can this phenomenon be explained?,,You are a university student. Write an essay on the topic Globally women continue to shoulder the major burden of domestic and care work in the household. How can this phenomenon be explained?.,,,,
BAWE,675,"Right to Same-Sex Marriage A Panacea for all problems of Gays, Lesbians, Bisexuals and Transsexuals (LGBTs)?",,"You are a university student. Write an essay on the topic Right to Same-Sex Marriage A Panacea for all problems of Gays, Lesbians, Bisexuals and Transsexuals (LGBTs)?.",,,,
BAWE,676,Re-examining 'Battered Woman Syndrome': Construction of Gendered Divisions in Law and the idea of 'Provocation' as Partial Defence to Murder in Domestic Violence Cases,,You are a university student. Write an essay on the topic Re-examining 'Battered Woman Syndrome': Construction of Gendered Divisions in Law and the idea of 'Provocation' as Partial Defence to Murder in Domestic Violence Cases.,,,,
BAWE,677,Women's Rights and Religious Rights: Can the Twain Ever Meet?,,You are a university student. Write an essay on the topic Women's Rights and Religious Rights: Can the Twain Ever Meet?.,,,,
BAWE,678,What light does Bury's (1982) notion of 'biographical disruption' shed on the meaning and experience of chronic illness?,,You are a university student. Write an essay on the topic What light does Bury's (1982) notion of 'biographical disruption' shed on the meaning and experience of chronic illness?.,,,,
BAWE,679,"Ethical dilemmas have been reconfigured as the result of the widespread use of medical technology, how should society respond?",,"You are a university student. Write an essay on the topic Ethical dilemmas have been reconfigured as the result of the widespread use of medical technology, how should society respond?.",,,,
BAWE,680,"Present your reading of one still photograph, published or unpublished, bringing to bear what you have learnt about visual cultures and visual analysis, and paying particular attention to its production, composition and intended audience",,"You are a university student. Write an essay on the topic Present your reading of one still photograph, published or unpublished, bringing to bear what you have learnt about visual cultures and visual analysis, and paying particular attention to its production, composition and intended audience.",,,,
BAWE,681,How does Kant's Theory of Freedom differ from Hume's?,,You are a university student. Write an essay on the topic How does Kant's Theory of Freedom differ from Hume's?.,,,,
BAWE,682,"A critical analysis of the development of the sublime in Burke, Kant and Schopenhauer",,"You are a university student. Write an essay on the topic A critical analysis of the development of the sublime in Burke, Kant and Schopenhauer.",,,,
BAWE,683,Do you agree with Schopehauer that Compassion is the only genuine and moral motive of action?,,You are a university student. Write an essay on the topic Do you agree with Schopehauer that Compassion is the only genuine and moral motive of action?.,,,,
BAWE,684,An analysis of Nietzsche on compassion in comparison to Schopenhauer,,You are a university student. Write an essay on the topic An analysis of Nietzsche on compassion in comparison to Schopenhauer.,,,,
BAWE,685,3. C. Compare the gender (race/class) politics of a policy debate that takes place in two newspapers and is relevant to one of the policy areas discussed in this module.,,You are a university student. Write an essay on the topic 3. C. Compare the gender (race/class) politics of a policy debate that takes place in two newspapers and is relevant to one of the policy areas discussed in this module..,,,,
BAWE,686,Discuss the Changing Fortunes of the British National Party,,You are a university student. Write an essay on the topic Discuss the Changing Fortunes of the British National Party.,,,,
BAWE,687,Discuss the Main Causes of the 'Urban Riots' in 1980s Britain?,,You are a university student. Write an essay on the topic Discuss the Main Causes of the 'Urban Riots' in 1980s Britain?.,,,,
BAWE,688,Why did the Swedish left succeed in creating a lasting Welfare Settlement in the 1930s while the British left did not achieve the same goal until the late 1940s?,,You are a university student. Write an essay on the topic Why did the Swedish left succeed in creating a lasting Welfare Settlement in the 1930s while the British left did not achieve the same goal until the late 1940s?.,,,,
BAWE,689,What major differences can we observe between the Nazi and New Deal Social Policy during the 1930s?,,You are a university student. Write an essay on the topic What major differences can we observe between the Nazi and New Deal Social Policy during the 1930s?.,,,,
BAWE,690,Discuss the Importance of Working-Class Pressure in the Development of State Policies to overcome Mass Unemployment in the 1930s,,You are a university student. Write an essay on the topic Discuss the Importance of Working-Class Pressure in the Development of State Policies to overcome Mass Unemployment in the 1930s.,,,,
BAWE,691,THE ABSENCE OF DEFINITION OF TERRORISM AND TERRORISTS IN IHL AND THE LEGAL IMPLICATIONS,,You are a university student. Write an essay on the topic THE ABSENCE OF DEFINITION OF TERRORISM AND TERRORISTS IN IHL AND THE LEGAL IMPLICATIONS.,,,,
BAWE,692,Can we think nature's rights outside the anthropocentric outlook of the dominant discourse of human rights?,,You are a university student. Write an essay on the topic Can we think nature's rights outside the anthropocentric outlook of the dominant discourse of human rights?.,,,,
BAWE,693,Four propositions to improve the efficiency of alternative globalization movements and civil society organizations,,You are a university student. Write an essay on the topic Four propositions to improve the efficiency of alternative globalization movements and civil society organizations.,,,,
BAWE,694,THE REPARATIONS FOR DESCENDANTS OF SLAVES AND FOR THE RACIST ASPECTS OF COLONIZATION,,You are a university student. Write an essay on the topic THE REPARATIONS FOR DESCENDANTS OF SLAVES AND FOR THE RACIST ASPECTS OF COLONIZATION.,,,,
BAWE,695,Significance and implications of the securitization of the environment in the construction of global security as a discourse,,You are a university student. Write an essay on the topic Significance and implications of the securitization of the environment in the construction of global security as a discourse.,,,,
BAWE,696,THE BRAIN DRAIN AS THE REPRODUCTION OF A COLONIAL PATTERN OF EXPLOITATION,,You are a university student. Write an essay on the topic THE BRAIN DRAIN AS THE REPRODUCTION OF A COLONIAL PATTERN OF EXPLOITATION.,,,,
BAWE,697,"2. 'There is no room for the introduction of ""contributory negligence"" on the part of claimants into the realm of liability of trustees for breach of their duty of care'. Discuss.",,"You are a university student. Write an essay on the topic 2. 'There is no room for the introduction of ""contributory negligence"" on the part of claimants into the realm of liability of trustees for breach of their duty of care'. Discuss..",,,,
BAWE,698,"1. In what circumstances is the judiciary prepared to relax the doctrine of the separate legal personality of a company? Is the current legal situation satisfactory from a policy point of view, particularly in the light of the group structure of many modern businesses?",,"You are a university student. Write an essay on the topic 1. In what circumstances is the judiciary prepared to relax the doctrine of the separate legal personality of a company? Is the current legal situation satisfactory from a policy point of view, particularly in the light of the group structure of many modern businesses?.",,,,
BAWE,699,"5. 'Corporate social responsibility sounds fine in theory, but is unworkable in practice.' Discuss.",,"You are a university student. Write an essay on the topic 5. 'Corporate social responsibility sounds fine in theory, but is unworkable in practice.' Discuss..",,,,
BAWE,700,"4. Whereas the English abortion debate has been dominated by the question of whether or not abortion should ever be justified in law, the more difficult moral questions arise in distinguishing circumstances in which abortion should not be permitted from those in which it should. Discuss.",,"You are a university student. Write an essay on the topic 4. Whereas the English abortion debate has been dominated by the question of whether or not abortion should ever be justified in law, the more difficult moral questions arise in distinguishing circumstances in which abortion should not be permitted from those in which it should. Discuss..",,,,
BAWE,701,"1. Discuss critically whether or not choice of law rules may refer to a system of law that does not derive from the sovereign power of a state, e.g. Shariah or UNIDROIT Principles of International Commercial Contracts. Make reference to case law and the academic discussion.",,"You are a university student. Write an essay on the topic 1. Discuss critically whether or not choice of law rules may refer to a system of law that does not derive from the sovereign power of a state, e.g. Shariah or UNIDROIT Principles of International Commercial Contracts. Make reference to case law and the academic discussion..",,,,
BAWE,702,How can the practice of law support justice?,,You are a university student. Write an essay on the topic How can the practice of law support justice?.,,,,
BAWE,703,"With reference to Fortescue and other commentators of the medieval and early modern period, assess the importance of Judaeo-Christian theology to the development of both the common law and the secular legal profession.",,"You are a university student. Write an essay on the topic With reference to Fortescue and other commentators of the medieval and early modern period, assess the importance of Judaeo-Christian theology to the development of both the common law and the secular legal profession..",,,,
BAWE,704,The right to silence; myth or reality? Discuss,,You are a university student. Write an essay on the topic The right to silence; myth or reality? Discuss.,,,,
BAWE,705,The contribution of Feminist theory over mainstream theories of International Relations to a better understanding of the field of International Relations,,You are a university student. Write an essay on the topic The contribution of Feminist theory over mainstream theories of International Relations to a better understanding of the field of International Relations.,,,,
BAWE,706,Critically examine the claim that feminist theory offers a better understanding of international relations than that provided by the established theories of international relations.,,You are a university student. Write an essay on the topic Critically examine the claim that feminist theory offers a better understanding of international relations than that provided by the established theories of international relations..,,,,
BAWE,707,Globalisation as a neo-colonial move: A dependency analysis,,You are a university student. Write an essay on the topic Globalisation as a neo-colonial move: A dependency analysis.,,,,
BAWE,708,"The Impact of the ""war on terror"" on US hegemony in East Asia",,"You are a university student. Write an essay on the topic The Impact of the ""war on terror"" on US hegemony in East Asia.",,,,
BAWE,709,An investigation of the ways in which human rights are conceived by international relations theory.,,You are a university student. Write an essay on the topic An investigation of the ways in which human rights are conceived by international relations theory..,,,,
BAWE,710,A Deafening Silence: the Minority Rights of the Anglophones of Quebec,,You are a university student. Write an essay on the topic A Deafening Silence: the Minority Rights of the Anglophones of Quebec.,,,,
BAWE,711,"Bondage (of a) Sex: the Construction of Women's Sexuality, the HIV/AIDS virus and the Oppression of Women",,"You are a university student. Write an essay on the topic Bondage (of a) Sex: the Construction of Women's Sexuality, the HIV/AIDS virus and the Oppression of Women.",,,,
BAWE,712,Analyse the Spanish Civil War poetry of Pablo Neruda and/or C├®sar Vallejo.,,You are a university student. Write an essay on the topic Analyse the Spanish Civil War poetry of Pablo Neruda and/or C├®sar Vallejo..,,,,
BAWE,713,Examine Alfonsina Storni's treatment of gender.,,You are a university student. Write an essay on the topic Examine Alfonsina Storni's treatment of gender..,,,,
BAWE,714,Infant Behavioural Problems,,You are a university student. Write an essay on the topic Infant Behavioural Problems.,,,,
BAWE,715,To what extent do women's NGOs empower third world women?,,You are a university student. Write an essay on the topic To what extent do women's NGOs empower third world women?.,,,,
BAWE,716,Discuss the proposition that the concept of gender is central to the project of globalisation,,You are a university student. Write an essay on the topic Discuss the proposition that the concept of gender is central to the project of globalisation.,,,,
BAWE,717,Women and Environmental Sustainability: A Human Rights Approach to Millennium Development Goal 7,,You are a university student. Write an essay on the topic Women and Environmental Sustainability: A Human Rights Approach to Millennium Development Goal 7.,,,,
BAWE,718,"'The essence of the subject of international taxation is the issue of whether and, to what extent, a country has the right to tax an individual or a company.' [Miller and Oats, Principles of International Taxation, p. 20] Discuss.",,"You are a university student. Write an essay on the topic 'The essence of the subject of international taxation is the issue of whether and, to what extent, a country has the right to tax an individual or a company.' [Miller and Oats, Principles of International Taxation, p. 20] Discuss..",,,,
BAWE,719,The UK is increasingly becoming a global centre for hedge funds. Is the current system of financial regulation adequate to protect as to financial crisis? Discuss.,,You are a university student. Write an essay on the topic The UK is increasingly becoming a global centre for hedge funds. Is the current system of financial regulation adequate to protect as to financial crisis? Discuss..,,,,
BAWE,720,"According to Dickens, writers should 'avoid painful and disagreeable endings; the public likes everything pleasant.' How far do you feel the closures of Victorian texts manage to accommodate the disagreeable?",,"You are a university student. Write an essay on the topic According to Dickens, writers should 'avoid painful and disagreeable endings; the public likes everything pleasant.' How far do you feel the closures of Victorian texts manage to accommodate the disagreeable?.",,,,
BAWE,721,How have any two writers that you have read conceived of social identity through the politics of space and/or place?,,You are a university student. Write an essay on the topic How have any two writers that you have read conceived of social identity through the politics of space and/or place?.,,,,
BAWE,722,How do Victorian regional novelists use landscape to emphasise and articulate the themes present in their work?,,You are a university student. Write an essay on the topic How do Victorian regional novelists use landscape to emphasise and articulate the themes present in their work?.,,,,
BAWE,723,"Manfred desires ""Forgetfulness...of that which is within me."" With reference to at least two texts on the course, discuss the ways in which Gothic writing explores the category of subjectivity in the Romantic era.",,"You are a university student. Write an essay on the topic Manfred desires ""Forgetfulness...of that which is within me."" With reference to at least two texts on the course, discuss the ways in which Gothic writing explores the category of subjectivity in the Romantic era..",,,,
BAWE,724,An analysis of how the traditional values and beliefs of the rural community within George Eliot's Adam Bede create outsiders.,,You are a university student. Write an essay on the topic An analysis of how the traditional values and beliefs of the rural community within George Eliot's Adam Bede create outsiders..,,,,
BAWE,725,"Mansfield Park sublimates the agonies of Caribbean existence to a mere half-dozen passing references to Antigua. (Edward Said.) To what extent do you think the West Indies is a sublimated or, alternatively, a disruptive space within Romantic writing?",,"You are a university student. Write an essay on the topic Mansfield Park sublimates the agonies of Caribbean existence to a mere half-dozen passing references to Antigua. (Edward Said.) To what extent do you think the West Indies is a sublimated or, alternatively, a disruptive space within Romantic writing?.",,,,
BAWE,726,Men make their own history. (C.L.R. James) Discuss the ways in which your selected texts explore the negotiation between oppression and revolution in slavery.,,You are a university student. Write an essay on the topic Men make their own history. (C.L.R. James) Discuss the ways in which your selected texts explore the negotiation between oppression and revolution in slavery..,,,,
BAWE,727,"What is meant by the term ""human - wildlife conflict?"" Is this a phenomenon that only occurs within the tropical regions of the world? Give examples to illustrate your answer.",,"You are a university student. Write an essay on the topic What is meant by the term ""human - wildlife conflict?"" Is this a phenomenon that only occurs within the tropical regions of the world? Give examples to illustrate your answer..",,,,
BAWE,728,"Africa was the cradle of humanity. Discuss using fossil, genetic and archaeological evidence.",,"You are a university student. Write an essay on the topic Africa was the cradle of humanity. Discuss using fossil, genetic and archaeological evidence..",,,,
BAWE,729,What continuities can one trace between nineteenth century anthropology and subsequent developments in the twentieth century?,,You are a university student. Write an essay on the topic What continuities can one trace between nineteenth century anthropology and subsequent developments in the twentieth century?.,,,,
BAWE,730,Discuss the handling of the discourses of religion and the effects of religious and ethical change in the Victorian period,,You are a university student. Write an essay on the topic Discuss the handling of the discourses of religion and the effects of religious and ethical change in the Victorian period.,,,,
BAWE,731,Using any critical/theoretical ideas that you have encountered so far on this module explore the continuities or discontinuities between any two texts you have read on your degree,,You are a university student. Write an essay on the topic Using any critical/theoretical ideas that you have encountered so far on this module explore the continuities or discontinuities between any two texts you have read on your degree.,,,,
BAWE,732,"'Language never merely reflects relationships of power, it is the very terrain in which power is exercised, exchanged, extended and realised.' Consider the ways in which Orwell articulates the relationship between power and language in at least two texts",,"You are a university student. Write an essay on the topic 'Language never merely reflects relationships of power, it is the very terrain in which power is exercised, exchanged, extended and realised.' Consider the ways in which Orwell articulates the relationship between power and language in at least two texts.",,,,
BAWE,733,The construction of gender and gender roles in The Good Soldier by Ford Madox Ford and Mrs Dalloway by Virginia Woolf,,You are a university student. Write an essay on the topic The construction of gender and gender roles in The Good Soldier by Ford Madox Ford and Mrs Dalloway by Virginia Woolf.,,,,
BAWE,734,Discuss E.M.Forster's preoccupation with connection and his search fulfilment.,,You are a university student. Write an essay on the topic Discuss E.M.Forster's preoccupation with connection and his search fulfilment..,,,,
BAWE,735,"Explore Shakespeare's handling of the conventions of tragedy in Othello, and the tragedy of Desdemona",,"You are a university student. Write an essay on the topic Explore Shakespeare's handling of the conventions of tragedy in Othello, and the tragedy of Desdemona.",,,,
BAWE,736,Discuss the representation of women or the treatment of gender in a selection of the texts studied,,You are a university student. Write an essay on the topic Discuss the representation of women or the treatment of gender in a selection of the texts studied.,,,,
BAWE,737,We should treat all trivial things in life very seriously and all the serious things of life with sincere and studied triviality With reference to at least two Wilde texts discuss the way in which he uses this idea in his writing,,You are a university student. Write an essay on the topic We should treat all trivial things in life very seriously and all the serious things of life with sincere and studied triviality With reference to at least two Wilde texts discuss the way in which he uses this idea in his writing.,,,,
BAWE,738,Consider the ways in which at least two texts (or group of texts) have attempted to represent the unrepresentable,,You are a university student. Write an essay on the topic Consider the ways in which at least two texts (or group of texts) have attempted to represent the unrepresentable.,,,,
BAWE,739,A close reading of Ibsen's 'Ghosts',,You are a university student. Write an essay on the topic A close reading of Ibsen's 'Ghosts'.,,,,
BAWE,740,Discursive Written Analysis,,You are a university student. Write an essay on the topic Discursive Written Analysis.,,,,
BAWE,741,Close Reading Assessment: Extract one from Shakespeare's Othello,,You are a university student. Write an essay on the topic Close Reading Assessment: Extract one from Shakespeare's Othello.,,,,
BAWE,742,Which theoretical approach has best helped you 'make sense' of The Waste Land and why?,,You are a university student. Write an essay on the topic Which theoretical approach has best helped you 'make sense' of The Waste Land and why?.,,,,
BAWE,743,The Romantic Period is often classed as one of 'Revolutions'. What literary revolutions occur during the period?,,You are a university student. Write an essay on the topic The Romantic Period is often classed as one of 'Revolutions'. What literary revolutions occur during the period?.,,,,
BAWE,744,"With reference to at least two authors, explore the conflict between the public and private 'self' of the Renaissance",,"You are a university student. Write an essay on the topic With reference to at least two authors, explore the conflict between the public and private 'self' of the Renaissance.",,,,
BAWE,745,"Writers that were part of that period of experimentation that is often termed Modernism"" seem to have lost faith in narrative. Instead of telling interesting stories, they",,"You are a university student. Write an essay on the topic Writers that were part of that period of experimentation that is often termed Modernism"" seem to have lost faith in narrative. Instead of telling interesting stories, they.",,,,
BAWE,746,(The interpretation of the Bible),,You are a university student. Write an essay on the topic (The interpretation of the Bible).,,,,
BAWE,747,"Madness lies in subjugation by the state, but it also lies in the way the state makes us subjects. Discuss the representation of the individual and the state in at least one text that you have read on this module.",,"You are a university student. Write an essay on the topic Madness lies in subjugation by the state, but it also lies in the way the state makes us subjects. Discuss the representation of the individual and the state in at least one text that you have read on this module..",,,,
BAWE,748,Consider the ways in which Orwell articulates the relationship between power and language in at least two texts,,You are a university student. Write an essay on the topic Consider the ways in which Orwell articulates the relationship between power and language in at least two texts.,,,,
BAWE,749,'The author's text is only half the story'. In what ways is meaning always mediated through discursive dialogues?,,You are a university student. Write an essay on the topic 'The author's text is only half the story'. In what ways is meaning always mediated through discursive dialogues?.,,,,
BAWE,750,No title,,You are a university student. Write an essay on the topic No title.,,,,
BAWE,751,What strategies have any two writers from different historical periods employed to represent the contemporary moment?,,You are a university student. Write an essay on the topic What strategies have any two writers from different historical periods employed to represent the contemporary moment?.,,,,
BAWE,752,"How does the text reflect the culture, society, ideas or historical events or combination of these of the time in which it was written? What commentary does the text make upon these issues?",,"You are a university student. Write an essay on the topic How does the text reflect the culture, society, ideas or historical events or combination of these of the time in which it was written? What commentary does the text make upon these issues?.",,,,
BAWE,753,'Women talk: men are silent: that is why I dread women' (Dickinson). How is the question of gender and speech or eloquence rendered in any of the texts?,,You are a university student. Write an essay on the topic 'Women talk: men are silent: that is why I dread women' (Dickinson). How is the question of gender and speech or eloquence rendered in any of the texts?.,,,,
BAWE,754,Discursive written analysis: A comparative analytical commentary on two poems,,You are a university student. Write an essay on the topic Discursive written analysis: A comparative analytical commentary on two poems.,,,,
BAWE,755,Which theoretical approach has best helped you 'make sense' of the themes and images in The Waste Land and why?,,You are a university student. Write an essay on the topic Which theoretical approach has best helped you 'make sense' of the themes and images in The Waste Land and why?.,,,,
BAWE,756,"'Writers that were part of that period of experimentation that is often termed ""Modernism"" seem to have lost faith in narrative. Instead of telling interesting stories, they",,"You are a university student. Write an essay on the topic 'Writers that were part of that period of experimentation that is often termed ""Modernism"" seem to have lost faith in narrative. Instead of telling interesting stories, they.",,,,
BAWE,757,"Explore Shakespeare's handling of the conventions of tragedy in Othello, and their relationship to matters of politics and gender in the play",,"You are a university student. Write an essay on the topic Explore Shakespeare's handling of the conventions of tragedy in Othello, and their relationship to matters of politics and gender in the play.",,,,
BAWE,758,"'Some of us are trying to find identities besides the centralised ""I"". Discuss this quotation with reference to at least two texts that you have studied on this course.'",,"You are a university student. Write an essay on the topic 'Some of us are trying to find identities besides the centralised ""I"". Discuss this quotation with reference to at least two texts that you have studied on this course.'.",,,,
BAWE,759,Extended Comparative Analysis,,You are a university student. Write an essay on the topic Extended Comparative Analysis.,,,,
BAWE,760,,,You are a university student. Write an essay on the topic .,,,,
BAWE,761,"Analyse the evidence of current practice in recruitment and selection in the hospitality and tourism industry and evaluate its appropriateness in relation to achieving ""employee fit""",,"You are a university student. Write an essay on the topic Analyse the evidence of current practice in recruitment and selection in the hospitality and tourism industry and evaluate its appropriateness in relation to achieving ""employee fit"".",,,,
BAWE,762,Culinary Taste is an Expression of Social Conditioning,,You are a university student. Write an essay on the topic Culinary Taste is an Expression of Social Conditioning.,,,,
BAWE,763,An analysis of coffee shops and existing social inequalities as well as an evaluation of whether or not they add further scope to such inequities,,You are a university student. Write an essay on the topic An analysis of coffee shops and existing social inequalities as well as an evaluation of whether or not they add further scope to such inequities.,,,,
BAWE,764,Managerial Features and Approaches to Learning,,You are a university student. Write an essay on the topic Managerial Features and Approaches to Learning.,,,,
BAWE,765,Compare the 'functionalisms' of Malinowski and Radcliffe-Brown,,You are a university student. Write an essay on the topic Compare the 'functionalisms' of Malinowski and Radcliffe-Brown.,,,,
BAWE,766,Consider the view that Gender should be included as one of the core analytical categories in social anthropology.,,You are a university student. Write an essay on the topic Consider the view that Gender should be included as one of the core analytical categories in social anthropology..,,,,
BAWE,767,"Discuss the relationship between meat-eating, body shape, brain size and the geographical expansion of the genus Homo",,"You are a university student. Write an essay on the topic Discuss the relationship between meat-eating, body shape, brain size and the geographical expansion of the genus Homo.",,,,
BAWE,768,The Dichotomies of Nature-Culture/Nature-Society: A review of the recent critical discussions,,You are a university student. Write an essay on the topic The Dichotomies of Nature-Culture/Nature-Society: A review of the recent critical discussions.,,,,
BAWE,769,"Every morning I see a Neanderthal in my shaving mirror (Milford Wolpoff) How closely, if at all, do you think Neanderthals are related to ourselves?",,"You are a university student. Write an essay on the topic Every morning I see a Neanderthal in my shaving mirror (Milford Wolpoff) How closely, if at all, do you think Neanderthals are related to ourselves?.",,,,
BAWE,770,Electronic Distribution in the Travel Trade,,You are a university student. Write an essay on the topic Electronic Distribution in the Travel Trade.,,,,
BAWE,771,Evaluate the extent to which 'good practice' approaches to recruitment and selection are used in the contemporary hospitality industry,,You are a university student. Write an essay on the topic Evaluate the extent to which 'good practice' approaches to recruitment and selection are used in the contemporary hospitality industry.,,,,
BAWE,772,"According to Telfer (2000:P42) 'if behaviour is to count as genuinely hospitable, it must have an 'appropriate motive'. Evaluate the extent to which the motives of the",,"You are a university student. Write an essay on the topic According to Telfer (2000:P42) 'if behaviour is to count as genuinely hospitable, it must have an 'appropriate motive'. Evaluate the extent to which the motives of the.",,,,
BAWE,773,Is There A Good Alternative To The Tripartite Theory Of Knowledge,,You are a university student. Write an essay on the topic Is There A Good Alternative To The Tripartite Theory Of Knowledge.,,,,
BAWE,774,Why Does Anscombe Think We Ought to Abandon the Concepts of Moral Obligation and Duty?,,You are a university student. Write an essay on the topic Why Does Anscombe Think We Ought to Abandon the Concepts of Moral Obligation and Duty?.,,,,
BAWE,775,Is Humean Scepticism Preferable to Cartesian Scepticism?,,You are a university student. Write an essay on the topic Is Humean Scepticism Preferable to Cartesian Scepticism?.,,,,
BAWE,776,"Which, in your opinion, is the most plausible account of meaning?",,"You are a university student. Write an essay on the topic Which, in your opinion, is the most plausible account of meaning?.",,,,
BAWE,777,To What Extent are the Contents of Our Thoughts Determined by the Nature of the Extra-Cranial World?,,You are a university student. Write an essay on the topic To What Extent are the Contents of Our Thoughts Determined by the Nature of the Extra-Cranial World?.,,,,
BAWE,778,To What Extent Would You Agree with the Claim that God's Existence can be Proved? Use One of the Arguments for the Existence of God to Illustrate your Answer.,,You are a university student. Write an essay on the topic To What Extent Would You Agree with the Claim that God's Existence can be Proved? Use One of the Arguments for the Existence of God to Illustrate your Answer..,,,,
BAWE,779,The Central Argument of Plato's Republic Rests to a Great Extent on the Analogy Drawn Between Justice in the Soul and Justice in the State. Is the Analogy Strong Enough to Bear the Weight Plato Places on it?,,You are a university student. Write an essay on the topic The Central Argument of Plato's Republic Rests to a Great Extent on the Analogy Drawn Between Justice in the Soul and Justice in the State. Is the Analogy Strong Enough to Bear the Weight Plato Places on it?.,,,,
